id,student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_difficulty,question_type,correct_answer,answer_by_student,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student
8911,29,5,Challenging,Moderate,Difficult,Difficult,3,4,B,B,1,1,8,3,not_time_bound,0.490196078
8910,48,5,Challenging,Moderate,Difficult,Difficult,3,4,B,B,1,1,8,3,not_time_bound,0.388059701
8909,49,5,Moderate,Moderate,Difficult,Challenging,3,4,B,B,1,1,9,4,not_time_bound,0.518072289
8908,50,5,Challenging,Moderate,Difficult,Difficult,3,4,B,B,1,1,8,3,not_time_bound,0.561643836
8912,90,5,Moderate,Moderate,Moderately Difficult,Moderate,3,4,B,B,1,1,116,6,not_time_bound,0.561797753
8916,29,5,Challenging,Moderate,Difficult,Difficult,4,2,C,C,1,1,8,3,not_time_bound,0.490196078
8915,48,5,Challenging,Moderate,Difficult,Difficult,4,2,C,A,1,1,8,3,not_time_bound,0.388059701
8914,49,5,Moderate,Moderate,Difficult,Challenging,4,2,C,D,1,1,9,4,not_time_bound,0.518072289
8913,50,5,Challenging,Moderate,Difficult,Difficult,4,2,C,C,1,1,8,3,not_time_bound,0.561643836
8917,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,C,C,1,1,116,6,not_time_bound,0.561797753
8921,29,5,Challenging,Moderate,Difficult,Difficult,4,2,B,D,1,1,8,3,not_time_bound,0.490196078
8920,48,5,Challenging,Moderate,Difficult,Difficult,4,2,B,B,1,1,8,3,not_time_bound,0.388059701
8919,49,5,Moderate,Moderate,Difficult,Challenging,4,2,B,C,1,1,9,4,not_time_bound,0.518072289
8918,50,5,Challenging,Moderate,Difficult,Difficult,4,2,B,C,1,1,8,3,not_time_bound,0.561643836
8922,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,B,D,1,1,116,6,not_time_bound,0.561797753
8926,29,5,Challenging,Moderate,Difficult,Difficult,4,3,B,C,1,1,8,3,not_time_bound,0.490196078
8925,48,5,Challenging,Moderate,Difficult,Difficult,4,3,B,C,1,1,8,3,not_time_bound,0.388059701
8924,49,5,Moderate,Moderate,Difficult,Challenging,4,3,B,B,1,1,9,4,not_time_bound,0.518072289
8923,50,5,Challenging,Moderate,Difficult,Difficult,4,3,B,B,1,1,8,3,not_time_bound,0.561643836
8927,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,B,A,1,1,116,6,not_time_bound,0.561797753
8931,29,5,Challenging,Moderate,Difficult,Difficult,2,4,A,A,1,1,8,3,not_time_bound,0.490196078
8930,48,5,Challenging,Moderate,Difficult,Difficult,2,4,A,A,1,1,8,3,not_time_bound,0.388059701
8929,49,5,Moderate,Moderate,Difficult,Challenging,2,4,A,A,1,1,9,4,not_time_bound,0.518072289
8928,50,5,Challenging,Moderate,Difficult,Difficult,2,4,A,A,1,1,8,3,not_time_bound,0.561643836
8932,90,5,Moderate,Moderate,Moderately Difficult,Moderate,2,4,A,A,1,1,116,6,not_time_bound,0.561797753
8936,29,5,Challenging,Moderate,Difficult,Difficult,4,3,C,C,1,1,8,3,not_time_bound,0.490196078
8935,48,5,Challenging,Moderate,Difficult,Difficult,4,3,C,A,1,1,8,3,not_time_bound,0.388059701
8934,49,5,Moderate,Moderate,Difficult,Challenging,4,3,C,B,1,1,9,4,not_time_bound,0.518072289
8933,50,5,Challenging,Moderate,Difficult,Difficult,4,3,C,A,1,1,8,3,not_time_bound,0.561643836
8937,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,C,A,1,1,116,6,not_time_bound,0.561797753
8941,29,5,Challenging,Moderate,Difficult,Difficult,4,3,C,A,1,1,8,3,not_time_bound,0.490196078
8940,48,5,Challenging,Moderate,Difficult,Difficult,4,3,C,B,1,1,8,3,not_time_bound,0.388059701
8939,49,5,Moderate,Moderate,Difficult,Challenging,4,3,C,A,1,1,9,4,not_time_bound,0.518072289
8938,50,5,Challenging,Moderate,Difficult,Difficult,4,3,C,B,1,1,8,3,not_time_bound,0.561643836
8942,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,C,A,1,1,116,6,not_time_bound,0.561797753
8946,29,5,Challenging,Moderate,Difficult,Difficult,4,2,D,C,1,1,8,3,not_time_bound,0.490196078
8945,48,5,Challenging,Moderate,Difficult,Difficult,4,2,D,D,1,1,8,3,not_time_bound,0.388059701
8944,49,5,Moderate,Moderate,Difficult,Challenging,4,2,D,A,1,1,9,4,not_time_bound,0.518072289
8943,50,5,Challenging,Moderate,Difficult,Difficult,4,2,D,C,1,1,8,3,not_time_bound,0.561643836
8947,90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,D,C,1,1,116,6,not_time_bound,0.561797753
8951,29,5,Challenging,Moderate,Difficult,Difficult,1,0,C,C,1,1,8,3,not_time_bound,0.490196078
8950,48,5,Challenging,Moderate,Difficult,Difficult,1,0,C,C,1,1,8,3,not_time_bound,0.388059701
8949,49,5,Moderate,Moderate,Difficult,Challenging,1,0,C,C,1,1,9,4,not_time_bound,0.518072289
8948,50,5,Challenging,Moderate,Difficult,Difficult,1,0,C,C,1,1,8,3,not_time_bound,0.561643836
8952,90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,0,C,C,1,1,116,6,not_time_bound,0.561797753
8956,29,5,Challenging,Moderate,Difficult,Difficult,1,1,A,NotAttended,1,1,8,3,not_time_bound,0.490196078
8955,48,5,Challenging,Moderate,Difficult,Difficult,1,1,A,C,1,1,8,3,not_time_bound,0.388059701
8954,49,5,Moderate,Moderate,Difficult,Challenging,1,1,A,A,1,1,9,4,not_time_bound,0.518072289
8953,50,5,Challenging,Moderate,Difficult,Difficult,1,1,A,A,1,1,8,3,not_time_bound,0.561643836
8957,90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,1,A,NotAttended,1,1,116,6,not_time_bound,0.561797753
8961,29,5,Challenging,Moderate,Difficult,Difficult,2,0,B,NotAttended,1,1,8,3,not_time_bound,0.490196078
8960,48,5,Challenging,Moderate,Difficult,Difficult,2,0,B,A,1,1,8,3,not_time_bound,0.388059701
8959,49,5,Moderate,Moderate,Difficult,Challenging,2,0,B,A,1,1,9,4,not_time_bound,0.518072289
8958,50,5,Challenging,Moderate,Difficult,Difficult,2,0,B,A,1,1,8,3,not_time_bound,0.561643836
8962,90,5,Moderate,Moderate,Moderately Difficult,Moderate,2,0,B,NotAttended,1,1,116,6,not_time_bound,0.561797753
8966,29,5,Challenging,Moderate,Difficult,Difficult,1,0,D,NotAttended,1,1,8,3,not_time_bound,0.490196078
8965,48,5,Challenging,Moderate,Difficult,Difficult,1,0,D,A,1,1,8,3,not_time_bound,0.388059701
8964,49,5,Moderate,Moderate,Difficult,Challenging,1,0,D,C,1,1,9,4,not_time_bound,0.518072289
8963,50,5,Challenging,Moderate,Difficult,Difficult,1,0,D,D,1,1,8,3,not_time_bound,0.561643836
8967,90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,0,D,NotAttended,1,1,116,6,not_time_bound,0.561797753
8973,12,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.557291667
8969,15,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.571658615
8970,17,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.608264463
8971,20,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.498896247
8972,23,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.594202899
8968,27,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.429594272
8979,12,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.557291667
8975,15,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.571658615
8976,17,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.608264463
8977,20,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.498896247
8978,23,4,Challenging,Moderate,Moderate,Challenging,4,2,B,NotAttended,1,1,10,5,not_time_bound,0.594202899
8974,27,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.429594272
8985,12,4,Challenging,Moderate,Moderate,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.557291667
8981,15,4,Challenging,Moderate,Moderate,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.571658615
8982,17,4,Challenging,Moderate,Moderate,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.608264463
8983,20,4,Challenging,Moderate,Moderate,Challenging,2,2,C,B,1,1,10,5,not_time_bound,0.498896247
8984,23,4,Challenging,Moderate,Moderate,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.594202899
8980,27,4,Challenging,Moderate,Moderate,Challenging,2,2,C,A,1,1,10,5,not_time_bound,0.429594272
8991,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.557291667
8987,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.571658615
8988,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.608264463
8989,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.498896247
8990,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.594202899
8986,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.429594272
8997,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.557291667
8993,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.571658615
8994,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.608264463
8995,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,A,1,1,10,5,not_time_bound,0.498896247
8996,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,A,1,1,10,5,not_time_bound,0.594202899
8992,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.429594272
9003,12,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.557291667
8999,15,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.571658615
9000,17,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.608264463
9001,20,4,Challenging,Moderate,Moderate,Challenging,4,2,B,C,1,1,10,5,not_time_bound,0.498896247
9002,23,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.594202899
8998,27,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.429594272
9009,12,4,Challenging,Moderate,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.557291667
9005,15,4,Challenging,Moderate,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.571658615
9006,17,4,Challenging,Moderate,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.608264463
9007,20,4,Challenging,Moderate,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.498896247
9008,23,4,Challenging,Moderate,Moderate,Challenging,3,2,D,B,1,1,10,5,not_time_bound,0.594202899
9004,27,4,Challenging,Moderate,Moderate,Challenging,3,2,D,A,1,1,10,5,not_time_bound,0.429594272
9015,12,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.557291667
9011,15,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.571658615
9012,17,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.608264463
9013,20,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.498896247
9014,23,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.594202899
9010,27,4,Challenging,Moderate,Moderate,Challenging,4,2,A,B,1,1,10,5,not_time_bound,0.429594272
9021,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.557291667
9017,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.571658615
9018,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.608264463
9019,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.498896247
9020,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.594202899
9016,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.429594272
9027,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.557291667
9023,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,C,1,1,10,5,not_time_bound,0.571658615
9024,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.608264463
9025,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.498896247
9026,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.594202899
9022,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,C,1,1,10,5,not_time_bound,0.429594272
9033,12,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.557291667
9029,15,4,Challenging,Moderate,Moderate,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.571658615
9030,17,4,Challenging,Moderate,Moderate,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.608264463
9031,20,4,Challenging,Moderate,Moderate,Challenging,4,2,A,C,1,1,10,5,not_time_bound,0.498896247
9032,23,4,Challenging,Moderate,Moderate,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.594202899
9028,27,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.429594272
9039,12,4,Challenging,Moderate,Moderate,Challenging,4,1,C,A,1,1,10,5,not_time_bound,0.557291667
9035,15,4,Challenging,Moderate,Moderate,Challenging,4,1,C,B,1,1,10,5,not_time_bound,0.571658615
9036,17,4,Challenging,Moderate,Moderate,Challenging,4,1,C,C,1,1,10,5,not_time_bound,0.608264463
9037,20,4,Challenging,Moderate,Moderate,Challenging,4,1,C,D,1,1,10,5,not_time_bound,0.498896247
9038,23,4,Challenging,Moderate,Moderate,Challenging,4,1,C,C,1,1,10,5,not_time_bound,0.594202899
9034,27,4,Challenging,Moderate,Moderate,Challenging,4,1,C,B,1,1,10,5,not_time_bound,0.429594272
9045,12,4,Challenging,Moderate,Moderate,Challenging,3,0,C,C,1,1,10,5,not_time_bound,0.557291667
9041,15,4,Challenging,Moderate,Moderate,Challenging,3,0,C,C,1,1,10,5,not_time_bound,0.571658615
9042,17,4,Challenging,Moderate,Moderate,Challenging,3,0,C,C,1,1,10,5,not_time_bound,0.608264463
9043,20,4,Challenging,Moderate,Moderate,Challenging,3,0,C,A,1,1,10,5,not_time_bound,0.498896247
9044,23,4,Challenging,Moderate,Moderate,Challenging,3,0,C,C,1,1,10,5,not_time_bound,0.594202899
9040,27,4,Challenging,Moderate,Moderate,Challenging,3,0,C,C,1,1,10,5,not_time_bound,0.429594272
9051,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,C,1,1,10,5,not_time_bound,0.557291667
9047,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.571658615
9048,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.608264463
9049,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.498896247
9050,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,A,1,1,10,5,not_time_bound,0.594202899
9046,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.429594272
9057,12,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.557291667
9053,15,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.571658615
9054,17,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.608264463
9055,20,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.498896247
9056,23,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.594202899
9052,27,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.429594272
9063,12,4,Challenging,Moderate,Moderate,Challenging,4,2,A,A,1,1,10,5,not_time_bound,0.557291667
9059,15,4,Challenging,Moderate,Moderate,Challenging,4,2,A,B,1,1,10,5,not_time_bound,0.571658615
9060,17,4,Challenging,Moderate,Moderate,Challenging,4,2,A,C,1,1,10,5,not_time_bound,0.608264463
9061,20,4,Challenging,Moderate,Moderate,Challenging,4,2,A,C,1,1,10,5,not_time_bound,0.498896247
9062,23,4,Challenging,Moderate,Moderate,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.594202899
9058,27,4,Challenging,Moderate,Moderate,Challenging,4,2,A,D,1,1,10,5,not_time_bound,0.429594272
9069,12,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.557291667
9065,15,4,Challenging,Moderate,Moderate,Challenging,4,1,D,C,1,1,10,5,not_time_bound,0.571658615
9066,17,4,Challenging,Moderate,Moderate,Challenging,4,1,D,C,1,1,10,5,not_time_bound,0.608264463
9067,20,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.498896247
9068,23,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.594202899
9064,27,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.429594272
9075,12,4,Challenging,Moderate,Moderate,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.557291667
9071,15,4,Challenging,Moderate,Moderate,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.571658615
9072,17,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.608264463
9073,20,4,Challenging,Moderate,Moderate,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.498896247
9074,23,4,Challenging,Moderate,Moderate,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.594202899
9070,27,4,Challenging,Moderate,Moderate,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.429594272
9081,12,4,Challenging,Moderate,Moderate,Challenging,3,2,C,A,1,1,10,5,not_time_bound,0.557291667
9077,15,4,Challenging,Moderate,Moderate,Challenging,3,2,C,C,1,1,10,5,not_time_bound,0.571658615
9078,17,4,Challenging,Moderate,Moderate,Challenging,3,2,C,C,1,1,10,5,not_time_bound,0.608264463
9079,20,4,Challenging,Moderate,Moderate,Challenging,3,2,C,B,1,1,10,5,not_time_bound,0.498896247
9080,23,4,Challenging,Moderate,Moderate,Challenging,3,2,C,A,1,1,10,5,not_time_bound,0.594202899
9076,27,4,Challenging,Moderate,Moderate,Challenging,3,2,C,A,1,1,10,5,not_time_bound,0.429594272
9087,12,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.557291667
9083,15,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.571658615
9084,17,4,Challenging,Moderate,Moderate,Challenging,4,2,B,B,1,1,10,5,not_time_bound,0.608264463
9085,20,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.498896247
9086,23,4,Challenging,Moderate,Moderate,Challenging,4,2,B,A,1,1,10,5,not_time_bound,0.594202899
9082,27,4,Challenging,Moderate,Moderate,Challenging,4,2,B,D,1,1,10,5,not_time_bound,0.429594272
9093,12,4,Challenging,Moderate,Moderate,Challenging,4,2,C,D,1,1,10,5,not_time_bound,0.557291667
9089,15,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.571658615
9090,17,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.608264463
9091,20,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.498896247
9092,23,4,Challenging,Moderate,Moderate,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.594202899
9088,27,4,Challenging,Moderate,Moderate,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.429594272
9099,12,4,Challenging,Moderate,Moderate,Challenging,4,2,D,D,1,1,10,5,not_time_bound,0.557291667
9095,15,4,Challenging,Moderate,Moderate,Challenging,4,2,D,C,1,1,10,5,not_time_bound,0.571658615
9096,17,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.608264463
9097,20,4,Challenging,Moderate,Moderate,Challenging,4,2,D,B,1,1,10,5,not_time_bound,0.498896247
9098,23,4,Challenging,Moderate,Moderate,Challenging,4,2,D,C,1,1,10,5,not_time_bound,0.594202899
9094,27,4,Challenging,Moderate,Moderate,Challenging,4,2,D,A,1,1,10,5,not_time_bound,0.429594272
9105,12,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.557291667
9101,15,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.571658615
9102,17,4,Challenging,Moderate,Moderate,Challenging,4,1,D,A,1,1,10,5,not_time_bound,0.608264463
9103,20,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.498896247
9104,23,4,Challenging,Moderate,Moderate,Challenging,4,1,D,C,1,1,10,5,not_time_bound,0.594202899
9100,27,4,Challenging,Moderate,Moderate,Challenging,4,1,D,D,1,1,10,5,not_time_bound,0.429594272
9111,12,4,Challenging,Moderate,Moderate,Challenging,4,4,C,A,1,1,10,5,not_time_bound,0.557291667
9107,15,4,Challenging,Moderate,Moderate,Challenging,4,4,C,B,1,1,10,5,not_time_bound,0.571658615
9108,17,4,Challenging,Moderate,Moderate,Challenging,4,4,C,A,1,1,10,5,not_time_bound,0.608264463
9109,20,4,Challenging,Moderate,Moderate,Challenging,4,4,C,C,1,1,10,5,not_time_bound,0.498896247
9110,23,4,Challenging,Moderate,Moderate,Challenging,4,4,C,NotAttended,1,1,10,5,not_time_bound,0.594202899
9106,27,4,Challenging,Moderate,Moderate,Challenging,4,4,C,D,1,1,10,5,not_time_bound,0.429594272
9117,12,4,Challenging,Moderate,Moderate,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.557291667
9113,15,4,Challenging,Moderate,Moderate,Challenging,4,2,C,C,1,1,10,5,not_time_bound,0.571658615
9114,17,4,Challenging,Moderate,Moderate,Challenging,4,2,C,B,1,1,10,5,not_time_bound,0.608264463
9115,20,4,Challenging,Moderate,Moderate,Challenging,4,2,C,NotAttended,1,1,10,5,not_time_bound,0.498896247
9116,23,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.594202899
9112,27,4,Challenging,Moderate,Moderate,Challenging,4,2,C,A,1,1,10,5,not_time_bound,0.429594272
9118,1,0,Difficult,Difficult,Difficult,Difficult,2,2,C,B,1,1,8,3,not_time_bound,0.549883991
9119,3,0,Challenging,Challenging,Moderate,Challenging,2,2,C,A,1,1,10,5,not_time_bound,0.435897436
9120,11,0,Challenging,Challenging,Moderate,Challenging,2,2,C,B,1,1,10,5,not_time_bound,0.552763819
9121,18,0,Challenging,Challenging,Moderate,Challenging,2,2,C,C,1,1,10,5,not_time_bound,0.64375
9122,1,0,Difficult,Difficult,Difficult,Difficult,3,2,C,B,1,1,8,3,not_time_bound,0.549883991
9123,3,0,Challenging,Challenging,Moderate,Challenging,3,2,C,C,1,1,10,5,not_time_bound,0.435897436
9124,11,0,Challenging,Challenging,Moderate,Challenging,3,2,C,B,1,1,10,5,not_time_bound,0.552763819
9125,18,0,Challenging,Challenging,Moderate,Challenging,3,2,C,C,1,1,10,5,not_time_bound,0.64375
9126,1,0,Difficult,Difficult,Difficult,Difficult,3,2,D,D,1,1,8,3,not_time_bound,0.549883991
9127,3,0,Challenging,Challenging,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.435897436
9128,11,0,Challenging,Challenging,Moderate,Challenging,3,2,D,C,1,1,10,5,not_time_bound,0.552763819
9129,18,0,Challenging,Challenging,Moderate,Challenging,3,2,D,D,1,1,10,5,not_time_bound,0.64375
9130,1,0,Difficult,Difficult,Difficult,Difficult,2,2,A,A,1,1,8,3,not_time_bound,0.549883991
9131,3,0,Challenging,Challenging,Moderate,Challenging,2,2,A,B,1,1,10,5,not_time_bound,0.435897436
9132,11,0,Challenging,Challenging,Moderate,Challenging,2,2,A,B,1,1,10,5,not_time_bound,0.552763819
9133,18,0,Challenging,Challenging,Moderate,Challenging,2,2,A,D,1,1,10,5,not_time_bound,0.64375
