student_id,genre,vocabulary_and_language_complexity,sentence_structure,themes_and_content,overall,question_difficulty,question_type,exam_hour,attention_level,student_age,student_grade,time_bound,correctness_ratio_by_student
17,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.608264463
20,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.498896247
23,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.594202899
27,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.429594272
12,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.557291667
15,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.571658615
17,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.608264463
20,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.498896247
23,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.594202899
27,0,Moderate,Moderate,Challenging,Moderate,4,2,1,1,10,5,not_time_bound,0.429594272
2,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,0,3,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,3,2,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,1,0,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,4,2,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,4,4,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,4,0,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,4,3,1,1,9,4,not_time_bound,0.283950617
2,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.551219512
4,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,8,3,not_time_bound,0.530120482
5,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.481751825
8,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.54025974
12,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,8,3,not_time_bound,0.557291667
21,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.565683646
24,5,Moderate,Moderate,Moderate,Moderate,3,1,1,1,9,4,not_time_bound,0.283950617
29,5,Challenging,Moderate,Difficult,Difficult,4,0,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,0,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,0,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,0,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,0,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,1,2,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,1,2,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,1,2,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,1,2,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,2,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,2,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,3,4,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,3,4,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,3,4,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,3,4,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,3,4,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,2,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,2,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,3,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,2,4,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,2,4,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,2,4,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,2,4,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,2,4,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,3,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,3,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,3,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,3,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,4,2,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,4,2,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,4,2,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,1,0,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,0,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,1,1,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,1,1,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,1,1,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,1,1,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,1,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,2,0,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,2,0,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,2,0,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,2,0,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,2,0,1,1,116,6,not_time_bound,0.561797753
29,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.490196078
48,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.388059701
49,5,Moderate,Moderate,Difficult,Challenging,1,0,1,1,9,4,not_time_bound,0.518072289
50,5,Challenging,Moderate,Difficult,Difficult,1,0,1,1,8,3,not_time_bound,0.561643836
90,5,Moderate,Moderate,Moderately Difficult,Moderate,1,0,1,1,116,6,not_time_bound,0.561797753
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,2,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,3,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,1,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,3,0,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
27,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.429594272
12,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.557291667
15,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.571658615
17,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.608264463
20,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.498896247
23,4,Challenging,Moderate,Moderate,Challenging,4,2,1,1,10,5,not_time_bound,0.594202899
